Components of 5- and 10-year nominal yields and inflation compensation and 5-to-10-year nominal forward rate and forward inflation compensation.,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/26/2004,0.420899987,2.66989994,0.50999999,0.069500089,0.1153,3.6384,3.670300007,2.668099981,2.624100029,0.749600053,2.727900028,0.823099971,0.133500099,0.065800004,4.4357,4.434100151,2.728699983,2.795600124,1.078300118,2.785900116,1.136199951,0.19750011,0.016300008,5.233,5.197900295,2.789299984,2.967100218
11/29/2004,0.452799976,2.695499897,0.533900023,0.072000086,0.119599998,3.7221,3.754199982,2.70389996,2.647899985,0.78489995,2.750400066,0.855000019,0.1401999,0.065499999,4.5331,4.530499935,2.751100054,2.825099967,1.116999924,2.805300236,1.176100016,0.208399713,0.011399999,5.3441,5.306799889,2.798300149,3.00229995
11/30/2004,0.443099976,2.701600075,0.53670001,0.06889987,0.116400003,3.7119,3.750299931,2.713599984,2.654099941,0.787900031,2.758300066,0.868799984,0.143199801,0.058600001,4.5674,4.558199883,2.76370003,2.842899866,1.132700086,2.815000057,1.200899959,0.217499733,0.000799999,5.4229,5.366099834,2.813800075,3.031699792
12/1/2004,0.431500018,2.707099915,0.54369998,0.069100082,0.149299994,3.7192,3.751399994,2.687700018,2.626900002,0.787999928,2.764400005,0.881900012,0.146500111,0.078699999,4.5803,4.580800056,2.746600058,2.832200117,1.144499838,2.821700096,1.220100045,0.223900139,0.008100003,5.4414,5.410200119,2.805500099,3.037500232
12/2/2004,0.438299954,2.71420002,0.551900029,0.070600092,0.171499997,3.7433,3.775000095,2.668999949,2.613300115,0.796399951,2.77060008,0.891499996,0.148599982,0.093699999,4.6028,4.60710001,2.739600051,2.825500064,1.154499948,2.827000141,1.231099963,0.226599872,0.015900001,5.4623,5.439199924,2.810200152,3.037700012
12/3/2004,0.399700046,2.677999973,0.50849998,0.061300039,0.154899999,3.6042,3.647500038,2.623899991,2.584400013,0.752299964,2.740400076,0.844600022,0.137799978,0.086199999,4.4755,4.47510004,2.715099943,2.792000055,1.104899883,2.802800179,1.180700064,0.214299917,0.017499998,5.3468,5.302700043,2.806299896,2.999600098
12/6/2004,0.405800015,2.668900013,0.49090001,0.056100011,0.155599996,3.5874,3.621700048,2.619299989,2.569400027,0.749400079,2.732899904,0.827799976,0.133299947,0.0898,4.4406,4.443399906,2.699300013,2.776399851,1.093000144,2.796899796,1.164699942,0.210499883,0.024000004,5.2938,5.265099764,2.779300038,2.983399674
12/7/2004,0.407499969,2.667200089,0.489300013,0.056299984,0.163800001,3.591,3.620300055,2.610400001,2.559700072,0.748500049,2.730999947,0.824299991,0.132499814,0.096699998,4.4311,4.436299801,2.690999974,2.766799763,1.089500129,2.794799805,1.15929997,0.208699644,0.029599994,5.2712,5.252299547,2.771599947,2.973899454
12/8/2004,0.387099981,2.639600039,0.459800005,0.05250001,0.139899999,3.5066,3.539000034,2.596800007,2.552200049,0.717000008,2.706199884,0.7852,0.123800159,0.085100003,4.3263,4.33220005,2.670700048,2.74490004,1.046900034,2.77279973,1.110599995,0.195100307,0.030300006,5.146,5.125400066,2.74460009,2.937600031
12/9/2004,0.39230001,2.646800041,0.466899991,0.052999973,0.148200005,3.5251,3.559000015,2.595900006,2.551600009,0.725400031,2.712899923,0.795599997,0.126000047,0.089500003,4.3599,4.359899998,2.675799968,2.749399967,1.058500051,2.778999805,1.124300003,0.19900012,0.0308,5.1947,5.16079998,2.75569993,2.947199926
12/10/2004,0.394600004,2.644399881,0.461299986,0.051100075,0.185399994,3.5132,3.551399946,2.552599981,2.510099962,0.725299954,2.711100101,0.790899992,0.124700189,0.117399998,4.3457,4.352000237,2.632999991,2.718400292,1.055999905,2.777800322,1.120499998,0.198300302,0.049400002,5.1782,5.152600527,2.7134,2.926700622
12/13/2004,0.412900031,2.641400099,0.453599989,0.049699903,0.161200002,3.5205,3.557600021,2.572499986,2.529899999,0.73089999,2.707400084,0.779699981,0.121700168,0.103600003,4.337,4.339700222,2.644700038,2.725500248,1.048899949,2.773400068,1.105799973,0.193700433,0.046000004,5.1535,5.121800423,2.71690009,2.921100497
12/14/2004,0.408100009,2.636300087,0.449000001,0.049499989,0.1479,3.5062,3.542900085,2.582800015,2.537900075,0.724399984,2.702600002,0.772700012,0.120200038,0.094899997,4.3191,4.319900036,2.646499969,2.727900043,1.040699959,2.768899918,1.096400023,0.190900087,0.041899994,5.132,5.096899986,2.710199923,2.917900011
12/15/2004,0.396899998,2.621000051,0.434300005,0.048299909,0.120399997,3.465,3.500499964,2.592300024,2.548899963,0.706399977,2.688499928,0.750999987,0.115500331,0.078400001,4.2588,4.261400223,2.646699995,2.725600258,1.015899956,2.755999804,1.067699969,0.182700753,0.036400005,5.0526,5.022300482,2.701099966,2.902300552
12/16/2004,0.419699967,2.65019989,0.468800008,0.054800034,0.129899994,3.5619,3.593499899,2.617799978,2.57509993,0.739099979,2.713799953,0.791700006,0.124800086,0.079899997,4.3729,4.369400024,2.691699973,2.758700043,1.058499992,2.777400017,1.114600003,0.194800138,0.029899999,5.1839,5.14530015,2.765599967,2.942300156
12/17/2004,0.427200019,2.656699896,0.477400005,0.057000041,0.1118,3.5812,3.618299961,2.639999982,2.601899937,0.747000039,2.719000101,0.799799979,0.126599669,0.066200003,4.3951,4.392399788,2.706500056,2.779399768,1.066800058,2.781300306,1.122199953,0.196199298,0.020600006,5.209,5.166499615,2.77300013,2.956899598
12/20/2004,0.444799989,2.654500008,0.468899995,0.054400086,0.091899998,3.5801,3.622600079,2.647700012,2.617000096,0.753600001,2.716500044,0.790300012,0.123999834,0.0548,4.3857,4.384399891,2.711300028,2.785699878,1.062400013,2.77850008,1.111700028,0.193599582,0.017700002,5.1913,5.146199703,2.774900044,2.95439966
12/21/2004,0.443299979,2.646500111,0.459199995,0.052999914,0.0625,3.5614,3.601999998,2.654399995,2.637000024,0.746599972,2.709199905,0.777499974,0.121000171,0.035799999,4.3589,4.354300022,2.748600055,2.794400077,1.049899966,2.7718997,1.095799953,0.189000428,0.009099998,5.1564,5.106600046,2.842800115,2.95180013
12/22/2004,0.444099993,2.654200077,0.466100007,0.052699924,0.097400002,3.5722,3.6171,2.628700018,2.609499998,0.754099965,2.717000008,0.790300012,0.123699903,0.058400001,4.3904,4.385099888,2.728100009,2.78229991,1.064099938,2.779799938,1.114500016,0.194699883,0.019400001,5.2086,5.153099775,2.827500001,2.955099821
12/23/2004,0.442800015,2.657399893,0.468600005,0.052200139,0.0845,3.5804,3.621000051,2.648899982,2.625100031,0.756700039,2.720299959,0.796000004,0.124999762,0.047600001,4.4062,4.397999763,2.745600053,2.79769972,1.070600063,2.783200026,1.123400003,0.197799385,0.010700002,5.232,5.174999475,2.842300124,2.970299408
12/24/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/27/2004,0.479599983,2.67779994,0.482199997,0.051800132,0.078100003,3.6525,3.691400051,2.669900026,2.651500069,0.790900052,2.738500118,0.817799985,0.129099607,0.041499998,4.485,4.476299763,2.778499947,2.826099727,1.102200121,2.799200296,1.153399974,0.206399083,0.004899994,5.3175,5.261199474,2.887099867,3.000699386
12/28/2004,0.480000019,2.6796,0.482800007,0.051100016,0.097000003,3.6553,3.693500042,2.651499965,2.633700013,0.793000042,2.740499973,0.82069999,0.129700065,0.054499999,4.4865,4.48390007,2.763400053,2.815700039,1.106000066,2.801399946,1.158599973,0.208300114,0.011999995,5.3177,5.274300098,2.875300141,2.997700065
12/29/2004,0.484800011,2.687999964,0.496600002,0.055299997,0.112400003,3.6903,3.724699974,2.651899946,2.630899958,0.800599992,2.747100115,0.832899988,0.132699847,0.064300001,4.5135,4.513299942,2.764500047,2.815499961,1.116399974,2.806200266,1.169199973,0.210099697,0.016199999,5.3367,5.30189991,2.877100147,3.000099964
12/30/2004,0.470899999,2.673199892,0.48210001,0.053800166,0.115900002,3.6407,3.680000067,2.627400058,2.611100055,0.782000005,2.733700037,0.81279999,0.128299952,0.069600001,4.4556,4.456799984,2.739000059,2.792399988,1.093100011,2.794200182,1.14349997,0.202799737,0.0233,5.2705,5.233599901,2.85060006,2.97369992
12/31/2004,0.467999995,2.662499905,0.47299999,0.05430007,0.142199993,3.6247,3.657799959,2.591399958,2.574599981,0.770799935,2.72300005,0.795700014,0.124600172,0.092399999,4.407,4.41410017,2.710200006,2.755200222,1.073599875,2.783500195,1.118400037,0.194900274,0.042600006,5.1893,5.170400381,2.829000055,2.935800463
1/3/2005,0.482300013,2.661000013,0.469599992,0.05430007,0.161300004,3.6338,3.667200089,2.570900053,2.55400008,0.7755,2.72059989,0.788399994,0.122699976,0.109099999,4.403,4.40719986,2.688300016,2.734199867,1.068699986,2.780199766,1.107199997,0.191099882,0.056899995,5.1722,5.147199631,2.80569998,2.914399654
1/4/2005,0.506799966,2.679399967,0.495200008,0.061800122,0.188700005,3.7137,3.743200064,2.570100013,2.552500084,0.798500061,2.734600067,0.810199976,0.127899885,0.128299996,4.4659,4.471199989,2.686800059,2.734199956,1.090200156,2.789800167,1.125199944,0.193999648,0.067899987,5.2181,5.199199915,2.803500105,2.915899828
1/5/2005,0.511099964,2.677400112,0.498100013,0.065400004,0.207100004,3.7198,3.752000093,2.553699975,2.535700113,0.796600044,2.730900049,0.805000007,0.126999736,0.143999994,4.4522,4.459499836,2.658799951,2.713899791,1.082100123,2.784399986,1.111900002,0.188599467,0.080899984,5.1846,5.166999578,2.763899927,2.89209947
1/6/2005,0.507600009,2.674400091,0.495400012,0.065199852,0.198200002,3.706,3.742599964,2.560500055,2.541399941,0.792400062,2.728199959,0.801299989,0.126300216,0.137899995,4.4513,4.448200226,2.665999984,2.71660018,1.077200115,2.781999826,1.107199967,0.187400579,0.077599987,5.1966,5.153800488,2.771499912,2.891800418
1/7/2005,0.514799953,2.678200006,0.502300024,0.067999959,0.231900007,3.7313,3.763299942,2.537199978,2.514299959,0.797499955,2.730600119,0.805000007,0.127099752,0.162799999,4.4544,4.460199833,2.635600027,2.694899872,1.080199957,2.783000231,1.10769999,0.186199546,0.093699992,5.1775,5.157099724,2.734000077,2.875499785
1/10/2005,0.528899968,2.675199986,0.498899996,0.069000125,0.1954,3.7419,3.772000074,2.577799949,2.548800111,0.800000012,2.726200104,0.7949,0.124699712,0.140000001,4.4445,4.445799828,2.644199998,2.710899815,1.071100056,2.777200222,1.090900004,0.180399299,0.084600002,5.1471,5.119599581,2.710600047,2.872999519
1/11/2005,0.527500033,2.666599989,0.490700006,0.068899989,0.209700003,3.7216,3.753700018,2.557499949,2.525799975,0.791800022,2.717799902,0.781000018,0.121600032,0.153300002,4.4053,4.412199974,2.61010001,2.686099932,1.056100011,2.768999815,1.07130003,0.174300075,0.096900001,5.089,5.07069993,2.66270007,2.846399888
1/12/2005,0.518699944,2.662199974,0.489600003,0.070200086,0.197300002,3.7101,3.740700006,2.566199963,2.535100058,0.783400059,2.713500023,0.776499987,0.120899916,0.144800007,4.395,4.394299984,2.626999993,2.689599931,1.048100173,2.764800072,1.063399971,0.171599746,0.092300013,5.0799,5.047899961,2.687800023,2.844099805
1/13/2005,0.510800034,2.648699999,0.47389999,0.067599952,0.182400003,3.6651,3.700999975,2.560699961,2.533899948,0.769200027,2.701400042,0.756699979,0.116399884,0.136999995,4.3441,4.343699932,2.616799952,2.680799931,1.02760002,2.754100084,1.039499968,0.165199816,0.091599986,5.0231,4.986399889,2.672899943,2.827699915
1/14/2005,0.529900014,2.655800104,0.481700003,0.069999933,0.196799994,3.7064,3.737400055,2.549800002,2.529000044,0.782399952,2.706399918,0.761900008,0.117400289,0.148499995,4.3654,4.368100166,2.626300021,2.675300211,1.03489989,2.756999731,1.042100012,0.164800644,0.100199997,5.0244,4.998800278,2.70280004,2.821600378
1/17/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/18/2005,0.542199939,2.650599957,0.476900011,0.07130003,0.200800002,3.7131,3.740999937,2.538800045,2.521099985,0.782100022,2.699899912,0.74879998,0.114199877,0.1558,4.3389,4.34499979,2.615199953,2.658299789,1.022000104,2.749199867,1.020699948,0.157099724,0.110799998,4.9647,4.948999643,2.691599862,2.795499593
1/19/2005,0.541199982,2.648200035,0.478799999,0.073999882,0.202199996,3.7169,3.742199898,2.526199946,2.519999921,0.778100014,2.696500063,0.744799972,0.113699794,0.158199996,4.33,4.333099842,2.612699943,2.651999861,1.015000045,2.744800091,1.010799944,0.153399706,0.114199996,4.9431,4.923999786,2.699199939,2.783999801
1/20/2005,0.524400026,2.641400099,0.470299989,0.071099937,0.224900007,3.6695,3.70720005,2.483199961,2.487600029,0.766400039,2.691999912,0.739499986,0.112500072,0.173600003,4.3157,4.310400009,2.598699992,2.630899981,1.008400053,2.742599726,1.008699983,0.153900206,0.122299999,4.9619,4.913599968,2.714200024,2.774199933
1/21/2005,0.51030001,2.63560009,0.460700005,0.067099988,0.230800003,3.6369,3.673700094,2.475899987,2.471900076,0.757200003,2.688499928,0.734899998,0.111399889,0.176699996,4.3005,4.291999817,2.589999998,2.623199821,1.004099995,2.741399765,1.00909999,0.15569979,0.122599989,4.9641,4.91029954,2.70410001,2.774499565
1/24/2005,0.51789999,2.630000114,0.452600002,0.066099882,0.224700004,3.6306,3.666599989,2.477200056,2.471399993,0.755999982,2.682899952,0.72299999,0.108399987,0.175400004,4.2716,4.270299911,2.573299996,2.615899935,0.994099975,2.735799789,0.993399978,0.150700092,0.126100004,4.9126,4.873999834,2.669399936,2.760399878
1/25/2005,0.534799993,2.648400068,0.471599996,0.068499923,0.239600003,3.6914,3.72329998,2.500899979,2.477299988,0.778499961,2.699199915,0.747900009,0.114000201,0.182899997,4.3445,4.339600086,2.577300007,2.63030012,1.022199929,2.749999762,1.024200022,0.15950048,0.126199991,4.9976,4.955900192,2.653700035,2.783300251
1/26/2005,0.54429996,2.648900032,0.474099994,0.07069993,0.216600001,3.7036,3.737999916,2.519100021,2.502999961,0.781799972,2.698299885,0.745299995,0.113400102,0.168099999,4.3416,4.338799953,2.591999947,2.643599987,1.019299984,2.747699738,1.016499996,0.156100273,0.119599998,4.9796,4.939599991,2.664899873,2.784200013
1/27/2005,0.55340001,2.653800011,0.48120001,0.073099852,0.199699998,3.7335,3.761499882,2.545500036,2.527199864,0.788699985,2.701600075,0.750100017,0.114499807,0.156100005,4.3569,4.354899883,2.608199977,2.659999877,1.023999959,2.749400139,1.019000024,0.155899763,0.112500012,4.9803,4.948299885,2.670899918,2.79279989
1/28/2005,0.538499951,2.635299921,0.462000012,0.070900202,0.168400005,3.674,3.706700087,2.537800049,2.537800118,0.766900003,2.685100079,0.7245,0.108799696,0.137099996,4.287,4.285299778,2.609199941,2.656799778,0.995300055,2.734900236,0.986999989,0.14669919,0.105799988,4.9,4.863899469,2.680599833,2.775799438
1/31/2005,0.562400013,2.632200003,0.450599998,0.067499876,0.172099993,3.6788,3.71269989,2.519699944,2.527599886,0.775900006,2.681499958,0.711199999,0.105000138,0.144099995,4.2716,4.273600101,2.594500057,2.642400101,0.989399999,2.730799913,0.971799999,0.142500401,0.116099998,4.8644,4.834500313,2.669300169,2.757200316
2/1/2005,0.562100053,2.633500099,0.451799989,0.067499876,0.191599995,3.6852,3.714900017,2.508299971,2.50939998,0.776899993,2.682899952,0.71359998,0.105500221,0.157800004,4.2792,4.278900146,2.584999961,2.630600169,0.991699934,2.732299805,0.975399971,0.143500566,0.124000013,4.8732,4.842900276,2.661699951,2.751800358
2/2/2005,0.563799948,2.63499999,0.458900005,0.071400046,0.221399993,3.7063,3.729099989,2.505300025,2.485000044,0.777100027,2.682800055,0.71509999,0.106199861,0.180099994,4.2729,4.281199932,2.546499982,2.608899921,0.990400106,2.730600119,0.971299976,0.140999675,0.138799995,4.8395,4.833299875,2.58769994,2.732799798
2/3/2005,0.573599994,2.64109993,0.470899999,0.076300025,0.238299996,3.7396,3.761899948,2.514200029,2.479099959,0.783999979,2.686399937,0.721599996,0.108000278,0.192900002,4.293,4.300000191,2.531600016,2.601500213,0.994399965,2.731699944,0.972299993,0.139700532,0.147500008,4.8464,4.838100433,2.549000002,2.723900467
2/4/2005,0.553199977,2.61500001,0.444200009,0.07340008,0.198899999,3.6558,3.685800076,2.519400016,2.48950009,0.753300011,2.662899971,0.685100019,0.099900007,0.169799998,4.2002,4.201200008,2.524599948,2.59299998,0.953400046,2.710799932,0.926000029,0.126399934,0.140699998,4.7446,4.716599941,2.529799881,2.696499869
2/7/2005,0.56370002,2.607800007,0.434599996,0.072599947,0.184599996,3.6509,3.67869997,2.52680003,2.495799959,0.751700044,2.655299902,0.669399977,0.096000075,0.163499996,4.1699,4.172399998,2.522000015,2.587799981,0.939700067,2.702799797,0.904199958,0.119400203,0.142399997,4.6889,4.666100025,2.517199999,2.679800004
2/8/2005,0.568999976,2.601099968,0.430900007,0.075000167,0.144600004,3.652,3.676000118,2.555800011,2.531500131,0.746599972,2.647399902,0.656099975,0.093200207,0.138400003,4.1423,4.143300056,2.548899998,2.602200106,0.924199969,2.693699837,0.881299943,0.111400247,0.132200003,4.6326,4.610599995,2.541999986,2.672900081
2/9/2005,0.54520002,2.584399939,0.407499999,0.067900062,0.082099997,3.5667,3.605000019,2.592099983,2.570200004,0.724999964,2.634799957,0.636799991,0.08859992,0.0933,4.1016,4.085199833,2.579299995,2.630099878,0.904799908,2.685199976,0.866099983,0.109299779,0.104500003,4.6365,4.565399647,2.566500007,2.689999752
2/10/2005,0.560200006,2.607700109,0.42899999,0.068799853,0.091799997,3.6306,3.665699959,2.616099978,2.584699966,0.752099991,2.656800032,0.670799971,0.096099854,0.094599999,4.1871,4.175799847,2.592300005,2.658299886,0.943999976,2.705899954,0.912599951,0.123399854,0.097400002,4.7436,4.685899734,2.568500031,2.731899805
2/11/2005,0.580500007,2.617399931,0.4375,0.070000052,0.0766,3.6713,3.70539999,2.642100042,2.610799983,0.768799961,2.664599895,0.679899991,0.097800255,0.083700001,4.2161,4.211100101,2.615499996,2.678700149,0.957099915,2.71179986,0.922299981,0.125600457,0.090800002,4.7609,4.716800213,2.588899949,2.746600315
2/14/2005,0.589399964,2.612400055,0.432599992,0.070900083,0.050999999,3.6735,3.705300093,2.660499989,2.632300138,0.767499983,2.658699989,0.66839999,0.095100164,0.068599999,4.1905,4.189700127,2.622500041,2.685200155,0.945600003,2.704999924,0.904199988,0.119300246,0.086199999,4.7075,4.674100161,2.584500093,2.738100171
2/15/2005,0.596399993,2.619699955,0.438800007,0.070900083,0.113899998,3.6906,3.725800037,2.605099998,2.576700039,0.777099967,2.665600061,0.678300023,0.097200155,0.112800002,4.2159,4.218200207,2.586100038,2.650000215,0.957799941,2.711500168,0.917800039,0.123500228,0.111700006,4.7412,4.710600376,2.567100078,2.72330039
2/16/2005,0.614199996,2.633599997,0.458999991,0.077100039,0.109300002,3.7588,3.783900023,NA,2.601400033,0.79399997,2.676000118,0.694999993,0.101199985,0.108800001,4.2678,4.266200066,NA,2.668400101,0.973799944,2.71840024,0.930999994,0.125299931,0.1083,4.7768,4.748500109,NA,2.73540017
2/17/2005,0.611599952,2.64109993,0.467200011,0.077500105,0.124399997,3.763,3.797399998,NA,2.594200037,0.799399972,2.683500051,0.708400011,0.104299903,0.116700001,4.304,4.295599937,NA,2.671099953,0.987199992,2.725900173,0.949600011,0.131099701,0.109000005,4.845,4.793799877,NA,2.747999869
2/18/2005,0.640900046,2.662199974,0.487899989,0.080500007,0.058699999,3.8418,3.871500015,2.717299964,2.683999982,0.829299986,2.701499939,0.733699977,0.1098001,0.066799998,4.3836,4.374300003,2.696300033,2.744500041,1.017699927,2.740799904,0.979499966,0.139100194,0.074899998,4.9254,4.877099991,2.675300103,2.8050001
2/21/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/22/2005,0.653899997,2.668600082,0.488999993,0.078500032,0.038400002,3.8597,3.890000105,2.748600042,2.708700113,0.841599941,2.707700014,0.74000001,0.110800266,0.051399998,4.408,4.400100231,2.71200002,2.767100282,1.029299885,2.746799946,0.991000026,0.1431005,0.064399995,4.9563,4.910200357,2.675399998,2.825500451
2/23/2005,0.655000061,2.664999962,0.483999997,0.077599883,0.0155,3.8484,3.881599903,2.759999994,2.727099845,0.839299977,2.704400063,0.733699977,0.109099865,0.035999998,4.3922,4.386499882,2.721799977,2.777499929,1.023599893,2.743800163,0.983399957,0.140599847,0.056499997,4.936,4.89139986,2.683599959,2.827900013
2/24/2005,0.664799988,2.671099901,0.493900001,0.081200123,0.0164,3.8866,3.911000013,2.772400004,2.735900024,0.84709996,2.708600044,0.7403,0.110799789,0.036899999,4.4054,4.406799793,2.727500043,2.782499835,1.029399931,2.746100187,0.986699998,0.140399456,0.057399997,4.9242,4.902599573,2.682600083,2.829099646
2/25/2005,0.66960001,2.667500019,0.4921,0.082599878,0.022399999,3.8829,3.911799908,2.754999996,2.727699898,0.845099986,2.704099894,0.732500017,0.109100103,0.043699998,4.3867,4.390799999,2.715800013,2.769499999,1.020599961,2.740699768,0.972900033,0.135600328,0.064999998,4.8905,4.869800091,2.67660003,2.811300099
2/28/2005,0.709499955,2.689899921,0.514299989,0.086800337,0.023700001,3.9757,4.000500202,2.790299991,2.753000258,0.879800022,2.722199917,0.756099999,0.114099979,0.044199999,4.4732,4.472199917,2.747000015,2.792099897,1.050100088,2.754499912,0.997900009,0.141399622,0.064699998,4.9707,4.943899632,2.70370004,2.831199536
3/1/2005,0.710299969,2.694200039,0.521700025,0.089000106,0.0061,3.9899,4.015200138,2.807000048,2.777100145,0.883000016,2.725600004,0.762799978,0.115799785,0.0305,4.4932,4.487199783,2.785299953,2.810899789,1.055700064,2.756999969,1.003899932,0.142599463,0.054900001,4.9965,4.959199429,2.763599857,2.844699432
3/2/2005,0.703400016,2.696199894,0.523000002,0.088000178,-0.0075,3.9805,4.01060009,2.820699947,2.791700072,0.882400036,2.728499889,0.768599987,0.117100239,0.0185,4.5069,4.496600151,2.797200012,2.827100128,1.061400056,2.760799885,1.014199972,0.146200299,0.0445,5.0333,4.982600212,2.773700076,2.862500184
3/3/2005,0.705600023,2.698999882,0.526600003,0.088699937,-0.0109,3.993,4.019899845,2.830599993,2.798599819,0.885499954,2.730799913,0.772400022,0.11800015,0.0155,4.5114,4.506700039,2.800799981,2.833300063,1.065399885,2.762599945,1.01820004,0.147300363,0.0419,5.0298,4.993500233,2.77099997,2.868000308
3/4/2005,0.698700011,2.680700064,0.507000029,0.086899877,-0.0118,3.946,3.97329998,2.811200043,2.779399941,0.8671,2.713799953,0.744400024,0.111600161,0.0199,4.4336,4.436900139,2.767499975,2.805500114,1.03549999,2.746899843,0.98180002,0.136300445,0.0516,4.9212,4.900500298,2.723799907,2.831600288
3/7/2005,0.712599933,2.676399946,0.503400028,0.088500142,-0.024599999,3.9598,3.980900049,2.821300025,2.789500087,0.868000031,2.707900047,0.732200027,0.108699918,0.0149,4.4143,4.416800022,2.775200044,2.801699965,1.023400128,2.739400148,0.961000025,0.128899693,0.054399999,4.8688,4.852699995,2.729100064,2.813899843
3/8/2005,0.727900028,2.693700075,0.524299979,0.092800021,-0.0228,4.0181,4.038700104,2.846700049,2.809300097,0.888000011,2.722700119,0.755699992,0.114100099,0.0134,4.4873,4.480500221,2.811600051,2.823400218,1.048099995,2.751700163,0.987100005,0.135400176,0.0496,4.9565,4.922300339,2.776500052,2.837500339
3/9/2005,0.753500044,2.732300043,0.568499982,0.099799871,-0.004,4.1363,4.154099941,2.891299995,2.836099915,0.92990005,2.756799936,0.811100006,0.126900077,0.0189,4.6366,4.624700069,2.850100023,2.864800014,1.106300056,2.781299829,1.05370003,0.154000282,0.041799999,5.1369,5.095300198,2.808900051,2.893500112
3/10/2005,0.747000039,2.720299959,0.555700004,0.098200083,0.0105,4.0928,4.121200085,2.830200055,2.808000042,0.917099953,2.745800018,0.793200016,0.122799873,0.032499999,4.578,4.57889986,2.798299959,2.836099893,1.087199867,2.771300077,1.030700028,0.147399664,0.054499998,5.0632,5.036599636,2.766399863,2.864199744
3/11/2005,0.775099993,2.742300034,0.582599998,0.104699969,0.0262,4.1868,4.204699993,2.848399994,2.820800003,0.94539994,2.763499975,0.820100009,0.129000068,0.041999999,4.6598,4.657999992,2.823700018,2.850500043,1.115699887,2.784699917,1.057600021,0.153300166,0.057799999,5.1328,5.111299992,2.799000042,2.880200084
3/14/2005,0.781999946,2.735599995,0.572600007,0.103000164,0.032699998,4.1658,4.193200111,2.826100016,2.80590016,0.943300009,2.757100105,0.806599975,0.125500083,0.049899999,4.6335,4.632500172,2.80250003,2.832700189,1.104600072,2.778600216,1.040599942,0.148000002,0.0671,5.1012,5.071800232,2.778900043,2.859500218
3/15/2005,0.788999975,2.741899967,0.579400003,0.104200006,0.0175,4.1889,4.21449995,2.848299986,2.828599973,0.951300025,2.762399912,0.814599991,0.127400279,0.0381,4.6648,4.655700207,2.832300019,2.85170019,1.113600075,2.782899857,1.049799979,0.150600553,0.058700001,5.1407,5.096900463,2.816300052,2.874800408
3/16/2005,0.777299941,2.734100103,0.569500029,0.101500154,-0.007,4.1518,4.182400227,2.86509999,2.842600257,0.940800011,2.756400108,0.805700004,0.125199795,0.020500001,4.6397,4.628099918,2.839899962,2.861099903,1.104300082,2.778700113,1.041899979,0.148899436,0.048000001,5.1276,5.07379961,2.814699934,2.879599548
3/17/2005,0.763800025,2.721699953,0.554700017,0.098300219,-0.038899999,4.1063,4.138500214,2.874600056,2.858900171,0.925499976,2.746099949,0.789799988,0.121699929,-0.0012,4.5942,4.583099842,2.851600036,2.868999878,1.087199926,2.770499945,1.02489996,0.14509964,0.036499999,5.0821,5.027699471,2.828600015,2.879099586
3/18/2005,0.778299928,2.733299971,0.563300014,0.098000288,-0.0275,4.142,4.1729002,2.879100005,2.858800258,0.942300022,2.756799936,0.804400027,0.124599934,0.0052,4.6375,4.628099918,2.855300021,2.87619987,1.106300116,2.780299902,1.04550004,0.151199579,0.0379,5.133,5.083299637,2.831500037,2.893599481
3/21/2005,0.784699976,2.737600088,0.563600004,0.096199751,-0.0104,4.1509,4.182099819,2.867400044,2.844199839,0.949800014,2.761399984,0.809599996,0.125400186,0.0167,4.6539,4.64620018,2.844799968,2.87010017,1.114900053,2.785199881,1.055599988,0.15460062,0.043799999,5.1569,5.110300541,2.822199892,2.896000502
3/22/2005,0.826600075,2.762900114,0.594699979,0.104499936,0.0038,4.2696,4.288700104,2.903300013,2.86360005,0.986099958,2.780800104,0.837100029,0.131700039,0.026699999,4.7337,4.73570013,2.849099957,2.885800144,1.145599842,2.798700094,1.079500079,0.158900142,0.049599999,5.1978,5.182700157,2.7948999,2.908000237
3/23/2005,0.82160002,2.761899948,0.59890002,0.107400179,0.067299999,4.2584,4.289800167,2.826800025,2.802000128,0.98150003,2.779099941,0.836799979,0.132000208,0.073200002,4.7255,4.729400158,2.803900016,2.837900147,1.141400039,2.796299934,1.074699938,0.156600237,0.079100005,5.1926,5.169000149,2.781000006,2.873800166
3/24/2005,0.827600002,2.758500099,0.597100019,0.108899832,0.065399997,4.2607,4.292099953,2.822000039,2.801999934,0.979999959,2.774600029,0.828800023,0.130200148,0.0744,4.7158,4.713600159,2.80500002,2.830400176,1.132399917,2.790699959,1.060500026,0.151500463,0.083400004,5.1709,5.135100365,2.788,2.858800419
